,wine_name,vintage,winery_name,wine_style,wine_type,natural_wine,ratings_average,ratings_count,taste_acidity,taste_fizziness,taste_intensity,taste_sweetness,taste_tannin,flavor_score_black_fruit,flavor_score_citrus_fruit,flavor_score_dried_fruit,flavor_score_earth,flavor_score_floral,flavor_score_microbio,flavor_score_non_oak,flavor_score_oak,flavor_score_red_fruit,flavor_score_spices,flavor_score_tree_fruit,flavor_score_tropical_fruit,flavor_score_vegetal,grape_Cabernet Franc,grape_Cabernet Sauvignon,grape_Carménère,grape_Chardonnay,grape_Gewürztraminer,grape_Grenache,grape_Malbec,grape_Merlot,grape_Mourvedre,grape_Petit Verdot,grape_Petite Sirah,grape_Pinot Gris,grape_Pinot Noir,grape_Sauvignon Blanc,grape_Shiraz/Syrah,grape_Sémillon,grape_Zinfandel,years_old,num_grapes_used,is_blend,is_red
313,Fortress Cabernet Sauvignon 2013,2013,Fortress,Californian Cabernet Sauvignon,Cabernet Sauvignon,0,0.4999999999999999,0.0014878939537400244,0.7331856035681645,0.0,0.9583283395152858,0.4108646546233995,0.7766064922633041,0.20057720057720055,0.001443001443001443,0.005772005772005772,0.16161616161616166,0.004329004329004329,0.027417027417027416,0.1111111111111111,0.2611832611832612,0.10533910533910534,0.1111111111111111,0.005772005772005772,0.0,0.004329004329004329,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15384615384615385,0.0,0,1
314,Dominus Dominus (Christian Moueix) 2012,2012,Dominus,Napa Valley Bordeaux Blend,Bordeaux Blend,0,0.9444444444444442,0.0014878939537400244,0.9400170063287074,0.0,0.9415952232146667,0.4975493569626491,0.8123747301436732,0.1693423096841015,0.005178663904712584,0.012687726566545831,0.18306576903158986,0.013205592957017091,0.03210771620921802,0.15717244950802692,0.22656654583117555,0.08285862247540135,0.09295701708959088,0.002589331952356292,0.0015535991714137752,0.020714655618850338,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.1794871794871795,0.8,1,1
315,Napa Cellars Zinfandel 2013,2013,Napa Cellars,Californian Zinfandel,Zinfandel,0,0.6666666666666664,0.0014878939537400244,0.4354157505603913,0.0,0.9807593634442328,0.755743314295636,0.5675909766424793,0.17674418604651165,0.0069767441860465115,0.04883720930232558,0.07906976744186046,0.0034883720930232558,0.0372093023255814,0.12790697674418605,0.2116279069767442,0.15465116279069768,0.136046511627907,0.0034883720930232558,0.0,0.013953488372093023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.15384615384615385,0.0,0,1
316,Sean Minor Cabernet Sauvignon 2014,2014,Sean Minor,Napa Valley Cabernet Sauvignon,Cabernet Sauvignon,0,0.5555555555555555,0.0014428062581721447,0.8430917582005523,0.0,0.9603111094374042,0.4583156549471885,0.7780001237369746,0.21540178571428573,0.003348214285714285,0.02008928571428572,0.09933035714285714,0.008928571428571428,0.029017857142857144,0.10379464285714286,0.23549107142857145,0.16517857142857142,0.09709821428571427,0.010044642857142858,0.0,0.012276785714285714,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1282051282051282,0.0,0,1
317,Murphy-Goode Pinot Noir 2014,2014,Murphy-Goode,Californian Pinot Noir,Pinot Noir,0,0.38888888888888895,0.0014428062581721447,0.8390548736984474,0.0,0.5906765177724845,0.45120507528717796,0.48385804141887767,0.12525879917184266,0.008281573498964804,0.008281573498964804,0.09213250517598344,0.005175983436853002,0.024844720496894408,0.11283643892339545,0.2070393374741201,0.3105590062111801,0.09213250517598344,0.005175983436853002,0.0,0.008281573498964804,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1282051282051282,0.0,0,1
318,Joel Gott Gott Cabernet Sauvignon 2013,2013,Joel Gott,Napa Valley Cabernet Sauvignon,Cabernet Sauvignon,0,0.5555555555555555,0.0014428062581721447,0.8424687528671054,0.0,0.9939249824237157,0.42652744878416265,0.7746765135604474,0.15368852459016394,0.008196721311475409,0.008196721311475409,0.12090163934426228,0.006147540983606557,0.024590163934426233,0.1413934426229508,0.26024590163934425,0.13729508196721313,0.12295081967213115,0.004098360655737704,0.006147540983606557,0.006147540983606557,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15384615384615385,0.0,0,1
319,Rombauer Vineyards Zinfandel 2015,2015,Rombauer Vineyards,Californian Zinfandel,Zinfandel,0,0.6666666666666664,0.0013977185626042653,0.4059384651874064,0.0,0.991264361111717,0.8695283813220501,0.5496536332845454,0.17937701396348013,0.004654493376297889,0.04010025062656642,0.07232366630862871,0.00644468313641246,0.03651987110633728,0.13712853562477625,0.21374865735767992,0.15216612960973866,0.14500537056928034,0.002864303616183316,0.0014321518080916578,0.00823487289652703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.10256410256410256,0.0,0,1
320,Cline Farmhouse 2017,2017,Cline,Californian Red Blend,Red Blend,0,0.4999999999999999,0.0013075431714685063,0.944879029396045,0.0,0.9352799158554975,0.6186763270583246,0.792020228321457,0.14576802507836992,0.01567398119122257,0.03448275862068965,0.11128526645768023,0.007836990595611285,0.02037617554858934,0.12225705329153605,0.18181818181818185,0.2115987460815047,0.1206896551724138,0.014106583072100312,0.003134796238244514,0.0109717868338558,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.05128205128205128,0.6,1,1
321,Michael David Winery Earthquake Zinfandel 2016,2016,Michael David Winery,Californian Zinfandel,Zinfandel,0,0.7222222222222222,0.0012624554759006266,0.41722589051163145,0.0,0.992695603184389,0.7392251190273834,0.5749918446084885,0.17577271308148612,0.0021854511395566654,0.033406181704651886,0.13674679987511704,0.0037464876678114274,0.02528879175772713,0.14330315329378707,0.2241648454573837,0.10958476428348424,0.1351857633468623,0.0031220730565095227,0.001248829222603809,0.006244146113019045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.07692307692307693,0.0,0,1
322,Donovan-Parke Pinot Noir 2015,2015,Donovan-Parke,Californian Pinot Noir,Pinot Noir,0,0.3333333333333333,0.0012624554759006266,0.8436153991184708,0.0,0.5991300624017257,0.43956840377806794,0.46503197245404715,0.0746606334841629,0.006787330316742082,0.013574660633484163,0.07013574660633484,0.0022624434389140274,0.033936651583710405,0.14479638009049775,0.2398190045248869,0.2398190045248869,0.15384615384615385,0.00904977375565611,0.0022624434389140274,0.00904977375565611,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.10256410256410256,0.0,0,1
323,Z.Alexander Brown Uncaged Pinot Noir 2017,2017,Z.Alexander Brown,Californian Pinot Noir,Pinot Noir,0,0.5555555555555555,0.0012624554759006266,0.835294504910248,0.0,0.6386033171032731,0.493388578181372,0.48711157700469115,0.08658922914466738,0.004223864836325236,0.012671594508975714,0.133051742344245,0.004223864836325236,0.032734952481520585,0.15205913410770855,0.23970432946145726,0.19746568109820486,0.12249208025343188,0.004223864836325236,0.001055966209081309,0.009503695881731784,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.05128205128205128,0.0,0,1
324,Starmont Cabernet Sauvignon 2009,2009,Starmont,Napa Valley Cabernet Sauvignon,Cabernet Sauvignon,0,0.5555555555555555,0.0012624554759006266,0.8419189788874741,0.0,0.9830993624240983,0.4393064516774004,0.7728182921605158,0.1981735159817352,0.010958904109589041,0.011872146118721463,0.1095890410958904,0.006392694063926941,0.028310502283105023,0.1324200913242009,0.22922374429223746,0.12511415525114156,0.1278538812785388,0.00730593607305936,0.0027397260273972607,0.01004566210045662,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2564102564102564,0.0,0,1
325,Château St. Jean Cinq Cépages 2010,2010,Château St. Jean,Californian Bordeaux Blend,Bordeaux Blend,0,0.7777777777777776,0.0012173677803327472,0.8439904955009742,0.0,0.9703058578891317,0.47229474039011043,0.820764364415164,0.18642803877703207,0.0007457121551081282,0.011931394481730051,0.1610738255033557,0.011185682326621923,0.035048471290082026,0.13944817300521994,0.2259507829977629,0.12080536912751677,0.09023117076808353,0.002982848620432513,0.0014914243102162564,0.01267710663683818,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.23076923076923078,1.0,1,1
326,Cakebread Chardonnay 2017,2017,Cakebread,Napa Valley Chardonnay,Chardonnay,0,0.7222222222222222,0.0012173677803327472,0.7129031147229654,0.0,0.9800014828757583,0.6653466579635207,0.0,0.002741979709350151,0.10775980257746093,0.002741979709350151,0.055662188099808066,0.010967918837400604,0.2018097066081711,0.0581299698382232,0.2750205648478201,0.003564573622155196,0.046065259117082535,0.14971209213051825,0.030710172744721688,0.05511379215793803,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05128205128205128,0.0,0,0
327,Murphy-Goode Cabernet Sauvignon 2016,2016,Murphy-Goode,Californian Cabernet Sauvignon,Cabernet Sauvignon,0,0.4999999999999999,0.0011722800847648676,0.7522308009310718,0.0,0.9482120001053305,0.47923368926557963,0.7796179016975201,0.22231337161607875,0.007383100902378999,0.009023789991796555,0.09598031173092697,0.006562756357670222,0.044298605414274,0.11238720262510253,0.2182116488925349,0.15586546349466776,0.110746513535685,0.007383100902378999,0.0008203445447087777,0.009023789991796555,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693,0.0,0,1
328,Groth Cabernet Sauvignon 2010,2010,Groth,Napa Valley Cabernet Sauvignon,Cabernet Sauvignon,0,0.6666666666666664,0.0011722800847648676,0.8311422381647233,0.0,0.9685521328109804,0.4305566719750603,0.7682314261304092,0.1883301707779886,0.005218216318785579,0.02134724857685009,0.15512333965844402,0.0066413662239089176,0.027514231499051238,0.13614800759013282,0.24003795066413666,0.10294117647058824,0.10246679316888044,0.007115749525616699,0.0009487666034155598,0.006166982922201139,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23076923076923078,0.0,0,1
329,The Prisoner Blindfold White Blend 2015,2015,The Prisoner,Californian White Blend,White Blend,0,0.6666666666666664,0.0011271923891969882,0.5691308143674333,0.0,0.8138878474286689,0.712663349881713,0.0,0.0025925925925925925,0.07666666666666666,0.0033333333333333327,0.07037037037037037,0.027777777777777776,0.18888888888888888,0.09333333333333334,0.24296296296296294,0.003703703703703704,0.07111111111111111,0.14074074074074075,0.049629629629629635,0.028888888888888888,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.10256410256410256,0.2,1,0
330,Château St. Jean Sonoma County Chardonnay 2015,2015,Château St. Jean,Californian Chardonnay,Chardonnay,0,0.38888888888888895,0.0011271923891969882,0.784189453578008,0.0,0.9601125634565454,0.7918707685970199,0.0,0.009259259259259259,0.09749455337690632,0.0032679738562091504,0.037581699346405234,0.004901960784313725,0.1655773420479303,0.10511982570806098,0.2636165577342048,0.01198257080610022,0.08877995642701525,0.13344226579520696,0.03594771241830065,0.04302832244008715,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10256410256410256,0.0,0,0
331,The Prisoner Blindfold White Blend 2013,2013,The Prisoner,Californian White Blend,White Blend,0,0.611111111111111,0.0011271923891969882,0.5691308143674333,0.0,0.8138878474286689,0.712663349881713,0.0,0.0025925925925925925,0.07666666666666666,0.0033333333333333327,0.07037037037037037,0.027777777777777776,0.18888888888888888,0.09333333333333334,0.24296296296296294,0.003703703703703704,0.07111111111111111,0.14074074074074075,0.049629629629629635,0.028888888888888888,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.15384615384615385,0.2,1,0
332,J. Lohr Los Osos Merlot 2012,2012,J. Lohr,Californian Merlot,Merlot,0,0.4999999999999999,0.0010821046936291085,0.4586491445671667,0.0,0.8088907664611041,0.5640853064402024,0.4895648792052361,0.1810431293881645,0.0015045135406218655,0.013039117352056168,0.1103309929789368,0.017552657973921762,0.03510531594784353,0.13841524573721165,0.2592778335005015,0.141925777331996,0.09528585757271817,0.0020060180541624875,0.0,0.004513540621865597,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1794871794871795,0.0,0,1
333,Stags' Leap Cabernet Sauvignon 2009,2009,Stags' Leap,Napa Valley Cabernet Sauvignon,Cabernet Sauvignon,0,0.6666666666666664,0.0010821046936291085,0.8398139326006049,0.0,0.9724121603416651,0.44447203698995474,0.7842246606130826,0.20716566158212127,0.0019510464703795672,0.012061014544164595,0.14490954239091874,0.010109968073785029,0.023057821922667608,0.13781482795317487,0.2346576800283789,0.1010996807378503,0.11369279886484568,0.002483150053210359,0.0008868393047179852,0.010109968073785029,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2564102564102564,0.0,0,1
334,Silver Oak Alexander Valley Cabernet Sauvignon 2006,2006,Silver Oak,Californian Cabernet Sauvignon,Cabernet Sauvignon,0,0.7777777777777776,0.0010821046936291085,0.735149379470817,0.0,0.9645732648826666,0.42041193938266114,0.7634619742999593,0.15656742556917688,0.002101576182136602,0.00893169877408056,0.13012259194395798,0.008231173380035027,0.02591943957968476,0.14010507880910686,0.30630472854640983,0.09457092819614712,0.1138353765323993,0.0015761821366024518,0.0005253940455341507,0.011208406304728549,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,0,1
335,Wines from Hahn Estate Pinot Noir 2018,2018,Wines from Hahn Estate,Californian Pinot Noir,Pinot Noir,0,0.44444444444444453,0.0010821046936291085,0.838886588537221,0.0,0.6227857734372135,0.46192543602999303,0.4850446992905685,0.13799203892083148,0.005307386112339673,0.01238390092879257,0.1096859796550199,0.010614772224679346,0.03494029190623618,0.12074303405572755,0.18000884564352054,0.2649270234409553,0.1017249004865104,0.0070765148164528965,0.0017691287041132246,0.012826183104820877,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.02564102564102564,0.0,0,1
337,Cleaver Red Blend 2014,2014,Cleaver,Californian Red Blend,Red Blend,0,0.611111111111111,0.0010370169980612291,0.9450535110564403,0.0,0.9771833110706466,0.49382775362802206,0.7878481162751371,0.2081850533807829,0.0017793594306049821,0.012455516014234877,0.12633451957295375,0.005338078291814947,0.030249110320284694,0.13345195729537365,0.2313167259786477,0.1298932384341637,0.099644128113879,0.0035587188612099642,0.0,0.017793594306049824,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.1282051282051282,0.6,1,1
338,Frog's Leap Cabernet Sauvignon (Estate Grown) 2013,2013,Frog's Leap,Napa Valley Cabernet Sauvignon,Cabernet Sauvignon,0,0.611111111111111,0.0010370169980612291,0.8468893304758572,0.0,0.9527719441848156,0.42346000127614714,0.7794757240410983,0.18416523235800344,0.0068846815834767644,0.010327022375215149,0.16121629374641422,0.004016064257028112,0.024096385542168683,0.14400458978772232,0.2312105565117613,0.10900745840504876,0.1078600114744693,0.002294893861158921,0.0,0.014916810097532991,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15384615384615385,0.0,0,1
339,Franciscan Cabernet Sauvignon 2018,2018,Franciscan,Californian Cabernet Sauvignon,Cabernet Sauvignon,0,0.4999999999999999,0.0010370169980612291,0.8035271110064373,0.0,0.9736744856340446,0.40808094992177074,0.7815507617569027,0.17713767294171015,0.005216602404173282,0.008618734406894988,0.11930142889544115,0.0047629848038103885,0.02812429122249943,0.14402358811521887,0.2572011794057609,0.13721932410977547,0.1036516216829213,0.00612383760489907,0.00226808800181447,0.006350646405080518,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02564102564102564,0.0,0,1
340,Woodbridge by Robert Mondavi Pinot Noir 2013,2013,Woodbridge by Robert Mondavi,Californian Pinot Noir,Pinot Noir,0,0.22222222222222213,0.0010370169980612291,0.8396429043251221,0.0,0.5825495617649102,0.5041716451571343,0.4960462025749462,0.09424083769633508,0.015706806282722512,0.026178010471204192,0.15968586387434555,0.010471204188481676,0.020942408376963352,0.09947643979057592,0.25654450261780104,0.2382198952879581,0.052356020942408384,0.013089005235602094,0.0,0.013089005235602094,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.15384615384615385,0.0,0,1
341,Sea Smoke Southing Pinot Noir 2012,2012,Sea Smoke,Californian Pinot Noir,Pinot Noir,0,0.8888888888888888,0.0009919293024933495,0.8384008613770638,0.0,0.6242041323694345,0.469893039509621,0.47619681407717385,0.08450704225352113,0.007960808328230252,0.01959583588487446,0.191059399877526,0.01959583588487446,0.022045315370483768,0.15615431720759335,0.2014696876913656,0.21004286589099816,0.07164727495407226,0.005511328842620943,0.0006123698714023269,0.00979791794243723,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1794871794871795,0.0,0,1
342,Bootleg Red Blend 2014,2014,Bootleg,Napa Valley Bordeaux Blend,Bordeaux Blend,0,0.6666666666666664,0.0009919293024933495,0.9528428289090737,0.0,0.9974324932541493,0.48423627894027393,0.8084333340771074,0.21108179419525067,0.0013192612137203164,0.017150395778364115,0.14775725593667546,0.0158311345646438,0.02638522427440633,0.15303430079155672,0.23087071240105544,0.060686015831134574,0.1200527704485488,0.0013192612137203164,0.0,0.014511873350923485,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.1282051282051282,0.8,1,1
343,Line Shack Cabernet Sauvignon 2014,2014,Line Shack,Californian Cabernet Sauvignon,Cabernet Sauvignon,0,0.44444444444444453,0.0009468416069254701,0.7462277158092483,0.0,0.9804882916522956,0.4654577905626887,0.8096506495822355,0.23318385650224216,0.002989536621823617,0.010463378176382659,0.11360239162929744,0.002989536621823617,0.02690582959641256,0.12257100149476832,0.21076233183856505,0.16741405082212255,0.09566517189835576,0.0014947683109118087,0.0,0.01195814648729447,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1282051282051282,0.0,0,1
344,Cherry Pie Cherry Tart Pinot Noir 2014,2014,Cherry Pie,Californian Pinot Noir,Pinot Noir,0,0.38888888888888895,0.0009468416069254701,0.8850932950303145,0.0,0.6241651795774275,0.4724742818962758,0.47452751746194266,0.07135777998017839,0.005946481665014865,0.01189296333002973,0.08325074331020813,0.003964321110009911,0.030723488602576805,0.11298315163528246,0.16749256689791872,0.4103072348860258,0.07928642220019821,0.014866204162537162,0.0009910802775024775,0.006937561942517344,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1282051282051282,0.0,0,1
345,Caymus Special Selection Cabernet Sauvignon 2008,2008,Caymus,Napa Valley Cabernet Sauvignon,Cabernet Sauvignon,0,1.0,0.0009468416069254701,0.8230921530130686,0.0,0.9670047604518576,0.5479135022572794,0.7539810896340686,0.18428030303030304,0.0020833333333333333,0.019318181818181814,0.12348484848484848,0.010795454545454546,0.029166666666666667,0.15946969696969698,0.24545454545454545,0.0846590909090909,0.13125,0.0020833333333333333,0.0005681818181818183,0.007386363636363636,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28205128205128205,0.0,0,1
346,Mer Soleil Silver Unoaked Chardonnay 2016,2016,Mer Soleil,Californian Chardonnay,Chardonnay,0,0.4999999999999999,0.0009468416069254701,0.8170844388859371,0.0,0.9744439347368017,0.783917450779519,0.0,0.002339728591483388,0.14599906410856342,0.0009358914365933552,0.09546092653252222,0.014038371548900329,0.16190921853065046,0.036499766027140855,0.19606925596630792,0.0018717828731867104,0.0271408516612073,0.17454375292466073,0.06083294337856809,0.08235844642021525,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693,0.0,0,0
347,Cade Cabernet Sauvignon Howell Mountain 2014,2014,Cade,Napa Valley Cabernet Sauvignon,Cabernet Sauvignon,0,0.8888888888888888,0.0009017539113575906,0.8330518865449903,0.0,0.976321050772396,0.47175988288191123,0.781809991640839,0.1910828025477707,0.006369426751592357,0.01840056617126681,0.1521585279547063,0.01132342533616419,0.02689313517338995,0.1337579617834395,0.24062278839348905,0.09341825902335456,0.1096956829440906,0.004953998584571833,0.0007077140835102619,0.010615711252653929,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1282051282051282,0.0,0,1
348,Opus One Opus One 1997,1997,Opus One,Napa Valley Bordeaux Blend,Bordeaux Blend,0,0.9444444444444442,0.0009017539113575906,0.9445553664058536,0.0,0.9390699052144683,0.4827406889212748,0.7789537835945425,0.18472871511545544,0.003116588751947868,0.016857911885536196,0.16418756197761722,0.014732965009208104,0.033290834395806775,0.14095480946309674,0.23969400764980875,0.08740614817962884,0.1001558294375974,0.0022666100014166308,0.0016999575010624734,0.010908060631817538,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.5641025641025641,0.8,1,1
349,McManis Cabernet Sauvignon 2011,2011,McManis,Californian Cabernet Sauvignon,Cabernet Sauvignon,0,0.4999999999999999,0.000856666215789711,0.7426852531598105,0.0,0.974582939170584,0.4998440747506978,0.761544512209852,0.17135961383748993,0.003620273531777957,0.012067578439259857,0.12389380530973453,0.004424778761061947,0.038616251005631534,0.14440868865647627,0.2679002413515688,0.11866452131938858,0.10659694288012872,0.003620273531777957,0.0008045052292839902,0.004022526146419952,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20512820512820512,0.0,0,1
350,Layer Cake Bourbon Barrel Aged Cabernet Sauvignon 2016,2016,Layer Cake,Californian Cabernet Sauvignon,Cabernet Sauvignon,0,0.611111111111111,0.000856666215789711,0.750842319767474,0.0,0.9456525023447518,0.5712958857351028,0.7911647420434451,0.14251207729468598,0.0,0.01932367149758454,0.07729468599033816,0.0024154589371980675,0.028985507246376805,0.1859903381642512,0.28743961352657005,0.0966183574879227,0.1570048309178744,0.0024154589371980675,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693,0.0,0,1
